sectors,state_name,state_fips,value
"Forestry, fishing, and related activities",Virginia,51,1.1807337866727834
Oil and gas extraction,Virginia,51,1.3415296347365822
"Mining, except oil and gas",Virginia,51,1.3680107199075062
Support activities for mining,Virginia,51,1.2973545205098007
Utilities,Virginia,51,1.3295763956548263
Construction,Virginia,51,1.4602436090741302
Wood products,Virginia,51,1.6935821003451197
Nonmetallic mineral products,Virginia,51,1.5262450263624847
Primary metals,Virginia,51,1.525780304309528
Fabricated metal products,Virginia,51,1.4445104798541153
Machinery,Virginia,51,1.4463491783712832
Computer and electronic products,Virginia,51,1.200524654227599
"Electrical equipment, appliances, and components",Virginia,51,1.4483788517475231
"Motor vehicles, bodies and trailers, and parts",Virginia,51,1.4282301809552227
Other transportation equipment,Virginia,51,1.2756293349238133
Furniture and related products,Virginia,51,1.6546743222190377
Miscellaneous manufacturing,Virginia,51,1.3736136016037506
Food and beverage and tobacco products,Virginia,51,1.613135434067484
Textile mills and textile product mills,Virginia,51,1.6646905072332754
Apparel and leather and allied products,Virginia,51,1.4332164590438417
Paper products,Virginia,51,1.6878146833480197
Printing and related support activities,Virginia,51,1.5257112364572687
Petroleum and coal products,Virginia,51,1.1874038354984666
Chemical products,Virginia,51,1.395091454400459
Plastics and rubber products,Virginia,51,1.6088944231078617
Wholesale trade,Virginia,51,1.4614557377737991
Retail trade,Virginia,51,1.3645495757901658
Air transportation,Virginia,51,1.3614643257784986
Rail transportation,Virginia,51,1.3820736756529224
Water transportation,Virginia,51,1.4303095643232862
Truck transportation,Virginia,51,1.3078217629624618
Transit and ground passenger transportation,Virginia,51,1.3310079273154694
Pipeline transportation,Virginia,51,1.5868944499704916
Other transportation and support activities,Virginia,51,1.5025086270606445
Warehousing and storage,Virginia,51,1.5545963071190605
Publishing industries (includes software),Virginia,51,1.2928812635817808
Motion picture and sound recording industries,Virginia,51,1.4356104581238305
Broadcasting and telecommunications,Virginia,51,1.3607040126311434
Information and data processing services,Virginia,51,1.336177407899094
"Federal Reserve banks, credit intermediation, and related activities",Virginia,51,1.2628019000115984
"Securities, commodity contracts, and investments",Virginia,51,1.4527480534302186
Insurance carriers and related activities,Virginia,51,1.4372514530835483
"Funds, trusts, and other financial vehicles",Virginia,51,1.311982194360365
Real estate,Virginia,51,1.4651089352406528
Rental and leasing services and lessors of intangible assets,Virginia,51,1.5348769562490414
Legal services,Virginia,51,1.8560679343490885
Computer systems design and related services,Virginia,51,1.0608621434849916
"Miscellaneous professional, scientific, and technical services",Virginia,51,1.6475010342311227
Management of companies and enterprises,Virginia,51,1.480504591611321
Administrative and support services,Virginia,51,1.2208614783288998
Waste management and remediation services,Virginia,51,1.3666301384825612
Educational services,Virginia,51,1.401739305606699
Ambulatory health care services,Virginia,51,1.345601228450171
Hospitals and nursing and residential care facilities,Virginia,51,1.4482866855938274
Social assistance,Virginia,51,1.5053664227172951
"Performing arts, spectator sports, museums, and related activities",Virginia,51,1.3723437043823836
"Amusements, gambling, and recreation industries",Virginia,51,1.3470933373706382
Accommodation,Virginia,51,1.4796275408670547
Food services and drinking places,Virginia,51,1.436258041602199
"Other services, except government",Virginia,51,1.445982406078323
Federal general government (defense),Virginia,51,1.3983044339785806
Federal general government (nondefense),Virginia,51,1.508192258570766
Federal government enterprises,Virginia,51,1.3813274190158018
State and local general government,Virginia,51,1.5134594093168103
State and local government enterprises,Virginia,51,1.383359735812776
Federal general government (defense),Virginia,51,1.2878890137687158
Federal general government (nondefense),Virginia,51,1.3436459321777183
Federal government enterprises,Virginia,51,1.333789981452587
State and local general government,Virginia,51,1.3910742009792882
State and local government enterprises,Virginia,51,1.6372983534287715
Farms,Washington,53,1.819353476013164
"Forestry, fishing, and related activities",Washington,53,1.303912027723371
Oil and gas extraction,Washington,53,1.3398027147474811
"Mining, except oil and gas",Washington,53,1.3284616547431072
Support activities for mining,Washington,53,1.2781227718940562
Utilities,Washington,53,1.328803197411169
Construction,Washington,53,1.498381251554416
Wood products,Washington,53,1.7964830721378242
Nonmetallic mineral products,Washington,53,1.4963500218677568
Primary metals,Washington,53,1.5966095095115027
Fabricated metal products,Washington,53,1.510234745686429
Machinery,Washington,53,1.4920887536336425
Computer and electronic products,Washington,53,1.2177733963901902
"Electrical equipment, appliances, and components",Washington,53,1.5009937686495336
"Motor vehicles, bodies and trailers, and parts",Washington,53,1.4630135849421633
Other transportation equipment,Washington,53,1.2891106175459142
Furniture and related products,Washington,53,1.6367554575901762
Miscellaneous manufacturing,Washington,53,1.3749037297256188
Food and beverage and tobacco products,Washington,53,2.048494020197216
Textile mills and textile product mills,Washington,53,1.512781466553714
Apparel and leather and allied products,Washington,53,1.4045510001412245
Paper products,Washington,53,1.73700194254685
Printing and related support activities,Washington,53,1.5128813703914945
Petroleum and coal products,Washington,53,1.1766135977251488
Chemical products,Washington,53,1.3527880600140003
Plastics and rubber products,Washington,53,1.4857087003438731
Wholesale trade,Washington,53,1.428864188291557
Retail trade,Washington,53,1.3367712083925851
Air transportation,Washington,53,1.3392800423485116
Rail transportation,Washington,53,1.3442398743222812
Water transportation,Washington,53,1.39480589932415
Truck transportation,Washington,53,1.400664466333177
Transit and ground passenger transportation,Washington,53,1.3706991943190994
Pipeline transportation,Washington,53,1.5891829658196372
Other transportation and support activities,Washington,53,1.485956517839497
Warehousing and storage,Washington,53,1.520242390187011
Publishing industries (includes software),Washington,53,1.2529439771420072
Motion picture and sound recording industries,Washington,53,1.4308669945712431
Broadcasting and telecommunications,Washington,53,1.3358585149864444
Information and data processing services,Washington,53,1.3722168264393797
"Federal Reserve banks, credit intermediation, and related activities",Washington,53,1.2491956483417102
"Securities, commodity contracts, and investments",Washington,53,1.369795370308473
Insurance carriers and related activities,Washington,53,1.4037681460708469
"Funds, trusts, and other financial vehicles",Washington,53,1.2800702767622798
Real estate,Washington,53,1.414102149662395
Rental and leasing services and lessors of intangible assets,Washington,53,1.4639642857045636
Legal services,Washington,53,1.6546246666891606
Computer systems design and related services,Washington,53,1.0621141973168764
"Miscellaneous professional, scientific, and technical services",Washington,53,1.6113698325644044
Management of companies and enterprises,Washington,53,1.4388309758968678
Administrative and support services,Washington,53,1.2053149405683994
Waste management and remediation services,Washington,53,1.3418381708947256
Educational services,Washington,53,1.3756603309733972
Ambulatory health care services,Washington,53,1.3179495105521524
Hospitals and nursing and residential care facilities,Washington,53,1.4147619752556375
Social assistance,Washington,53,1.5342907498420686
"Performing arts, spectator sports, museums, and related activities",Washington,53,1.3702028455932411
"Amusements, gambling, and recreation industries",Washington,53,1.3273094000974217
Accommodation,Washington,53,1.4616452430694944
Food services and drinking places,Washington,53,1.4136784816735304
"Other services, except government",Washington,53,1.469254611401165
Federal general government (defense),Washington,53,1.3790657086247462
Federal general government (nondefense),Washington,53,1.5147813257032303
Federal government enterprises,Washington,53,1.366874645478738
State and local general government,Washington,53,1.5377704097619438
State and local government enterprises,Washington,53,1.363409871298256
Federal general government (defense),Washington,53,1.2979052064565555
Federal general government (nondefense),Washington,53,1.3217420406144746
Federal government enterprises,Washington,53,1.3153490009112103
State and local general government,Washington,53,1.4188606460641806
State and local government enterprises,Washington,53,1.682111030920573
Farms,West Virginia,54,1.507110111018668
"Forestry, fishing, and related activities",West Virginia,54,1.2455529250016208
Oil and gas extraction,West Virginia,54,1.5974384186661703
"Mining, except oil and gas",West Virginia,54,1.4821111094138455
Support activities for mining,West Virginia,54,1.367012465449358
Utilities,West Virginia,54,1.4897642380764762
Construction,West Virginia,54,1.6059060148294613
Wood products,West Virginia,54,1.8266302328805624
Nonmetallic mineral products,West Virginia,54,1.707926210323402
Primary metals,West Virginia,54,2.050269922517552
Fabricated metal products,West Virginia,54,1.8516755235244269
Machinery,West Virginia,54,1.6287630736970664
Computer and electronic products,West Virginia,54,1.2076226316528922
"Electrical equipment, appliances, and components",West Virginia,54,1.645974317539012
"Motor vehicles, bodies and trailers, and parts",West Virginia,54,1.5966267548311222
Other transportation equipment,West Virginia,54,1.6805421213114864
Furniture and related products,West Virginia,54,1.7968713387777606
Miscellaneous manufacturing,West Virginia,54,1.4748612035691149
Food and beverage and tobacco products,West Virginia,54,1.5675198538456288
Textile mills and textile product mills,West Virginia,54,1.6509757764946884
